              DRT4 Data File V2.0
============================================================

1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 12:00:43 (7/5/2025) 
DRT4 Serial Number: #3173 
Comment:  

2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 15 
Active Mark Number: 15 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
1: 	0	10	47	Event1	PC User Marker			
2: 	0	12	19	Event2	PC User Marker			
3: 	0	15	21	Event3	PC User Marker			
4: 	0	16	59	Event4	PC User Marker			
5: 	0	19	22	Event5	PC User Marker			
6: 	0	21	44	Event6	PC User Marker			
7: 	0	23	26	Event7	PC User Marker			
8: 	0	25	15	Event8	PC User Marker			
9: 	0	26	17	Event9	PC User Marker			
10: 	0	27	44	Event10	PC User Marker			
11: 	0	27	59	Event11	PC User Marker			
12: 	0	28	52	Event12	PC User Marker			
13: 	0	29	43	Event13	PC User Marker			
14: 	0	30	31	Event14	PC User Marker			
15: 	0	30	54	Event15				


4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
812	0	13	31	118.7 
813	0	13	32	113.6 
814	0	13	33	113.6 
815	0	13	34	101.7 
816	0	13	35	105.1 
817	0	13	36	 92.9 
818	0	13	37	 85.9 
819	0	13	38	 90.6 
820	0	13	39	 87.6 
821	0	13	40	 92.7 
822	0	13	41	 86.2 
823	0	13	42	 77.0 
824	0	13	43	 61.8 
825	0	13	44	 48.6 
826	0	13	45	 38.2 
827	0	13	46	 33.4 
828	0	13	47	 29.8 
829	0	13	48	 17.5 
830	0	13	49	 30.1 
831	0	13	50	 96.1 
832	0	13	51	133.3 
833	0	13	52	186.7 
834	0	13	53	191.6 
835	0	13	54	157.7 
836	0	13	55	157.7 
837	0	13	56	177.2 
838	0	13	57	179.1 
839	0	13	58	187.6 
840	0	13	59	187.5 
841	0	14	0	182.2 
842	0	14	1	155.3 
843	0	14	2	145.4 
844	0	14	3	130.5 
845	0	14	4	123.0 
846	0	14	5	100.3 
847	0	14	6	 82.8 
848	0	14	7	 74.3 
849	0	14	8	 68.6 
850	0	14	9	 64.1 
851	0	14	10	 67.8 
852	0	14	11	 47.4 
853	0	14	12	 24.8 
854	0	14	13	 19.6 
855	0	14	14	 16.0 
856	0	14	15	 16.3 
857	0	14	16	 46.7 
858	0	14	17	 81.8 
859	0	14	18	169.0 
860	0	14	19	147.6 
861	0	14	20	117.9 
862	0	14	21	116.9 
863	0	14	22	106.2 
864	0	14	23	100.9 
865	0	14	24	 92.3 
866	0	14	25	 74.0 
867	0	14	26	 66.2 
868	0	14	27	 59.1 
869	0	14	28	 45.8 
870	0	14	29	 55.8 
871	0	14	30	 41.2 
872	0	14	31	 28.8 
873	0	14	32	 14.6 
874	0	14	33	 17.4 
875	0	14	34	 28.6 
876	0	14	35	 22.8 
877	0	14	36	 16.8 
878	0	14	37	 15.1 
879	0	14	38	 10.9 
880	0	14	39	  9.3 
881	0	14	40	 20.8 
882	0	14	41	 19.5 
883	0	14	42	 32.3 
884	0	14	43	 63.7 
885	0	14	44	101.0 
886	0	14	45	 80.4 
887	0	14	46	 72.0 
888	0	14	47	 75.6 
889	0	14	48	 90.3 
890	0	14	49	 88.8 
891	0	14	50	 94.5 
892	0	14	51	 97.7 
893	0	14	52	 88.1 
894	0	14	53	 71.2 
895	0	14	54	 61.1 
896	0	14	55	 51.0 
897	0	14	56	 30.4 
898	0	14	57	 21.1 
899	0	14	58	 29.1 
900	0	14	59	 18.1 
901	0	15	0	 16.1 
902	0	15	1	 13.1 
903	0	15	2	 24.9 
904	0	15	3	 36.3 
905	0	15	4	 58.8 
906	0	15	5	 73.6 
907	0	15	6	 86.0 
908	0	15	7	 83.4 
909	0	15	8	 79.9 
910	0	15	9	 77.8 
911	0	15	10	 79.6 
912	0	15	11	 94.7 
913	0	15	12	 88.4 
914	0	15	13	 98.2 
915	0	15	14	 91.1 
916	0	15	15	 89.8 
917	0	15	16	 76.7 
918	0	15	17	 75.4 
919	0	15	18	 56.6 
920	0	15	19	 61.2 
921	0	15	20	 53.5 
922	0	15	21	 49.4 
923	0	15	22	 44.9 
924	0	15	23	 42.2 
925	0	15	24	 39.8 
926	0	15	25	 43.8 
927	0	15	26	 45.5 
928	0	15	27	 37.0 
929	0	15	28	 47.8 
930	0	15	29	 48.4 
931	0	15	30	 40.1 
932	0	15	31	 60.9 
933	0	15	32	 55.9 
934	0	15	33	 64.0 
935	0	15	34	 64.1 
936	0	15	35	 56.2 
937	0	15	36	 41.4 
938	0	15	37	 40.6 
939	0	15	38	 32.9 
940	0	15	39	 33.2 
941	0	15	40	 34.9 
942	0	15	41	 42.5 
943	0	15	42	 41.3 
944	0	15	43	 44.0 
945	0	15	44	 43.7 
946	0	15	45	 37.9 
947	0	15	46	 36.5 
948	0	15	47	 33.0 
949	0	15	48	 27.0 
950	0	15	49	 32.8 
951	0	15	50	 36.8 
952	0	15	51	 47.6 
953	0	15	52	 43.8 
954	0	15	53	 50.5 
955	0	15	54	 60.5 
956	0	15	55	 75.4 
957	0	15	56	 86.8 
958	0	15	57	100.1 
959	0	15	58	115.3 
960	0	15	59	110.8 
961	0	16	0	111.8 
962	0	16	1	 99.7 
963	0	16	2	 86.8 
964	0	16	3	 93.6 
965	0	16	4	103.3 
966	0	16	5	101.2 
967	0	16	6	 99.8 
968	0	16	7	108.5 
969	0	16	8	104.0 
970	0	16	9	100.8 
971	0	16	10	111.4 
972	0	16	11	108.8 
973	0	16	12	105.1 
974	0	16	13	106.8 
975	0	16	14	 99.4 
976	0	16	15	105.9 
977	0	16	16	107.2 
978	0	16	17	111.6 
979	0	16	18	119.0 
980	0	16	19	118.5 
981	0	16	20	121.4 
982	0	16	21	111.8 
983	0	16	22	115.8 
984	0	16	23	121.0 
985	0	16	24	116.2 
986	0	16	25	107.1 
987	0	16	26	105.2 
988	0	16	27	105.7 
989	0	16	28	102.8 
990	0	16	29	105.8 
991	0	16	30	 99.5 
992	0	16	31	116.0 
993	0	16	32	110.9 
994	0	16	33	114.4 
995	0	16	34	116.8 
996	0	16	35	131.6 
997	0	16	36	134.0 
998	0	16	37	144.4 
999	0	16	38	145.8 
1000	0	16	39	128.2 
1001	0	16	40	121.5 
1002	0	16	41	105.5 
1003	0	16	42	 96.4 
1004	0	16	43	 98.7 
1005	0	16	44	 99.5 
1006	0	16	45	108.2 
1007	0	16	46	125.9 
1008	0	16	47	136.7 
1009	0	16	48	145.4 
1010	0	16	49	140.2 
1011	0	16	50	172.0 
1012	0	16	51	130.5 
1013	0	16	52	128.0 
1014	0	16	53	113.5 
1015	0	16	54	106.1 
1016	0	16	55	110.3 
1017	0	16	56	114.7 
1018	0	16	57	125.4 
1019	0	16	58	130.9 
1020	0	16	59	123.7 
1021	0	17	0	151.1 
1022	0	17	1	136.9 
1023	0	17	2	133.4 
1024	0	17	3	137.8 
1025	0	17	4	150.2 
1026	0	17	5	146.2 
1027	0	17	6	125.8 
1028	0	17	7	120.7 
1029	0	17	8	111.3 
1030	0	17	9	 64.4 
1031	0	17	10	 31.1 
1032	0	17	11	 38.0 
1033	0	17	12	 30.6 
1034	0	17	13	 31.9 
1035	0	17	14	 31.9 
1036	0	17	15	 39.0 
1037	0	17	16	 57.7 
1038	0	17	17	 68.8 
1039	0	17	18	 85.0 
1040	0	17	19	 90.1 
1041	0	17	20	 92.5 
1042	0	17	21	104.9 
1043	0	17	22	 77.8 
1044	0	17	23	 68.4 
1045	0	17	24	 61.6 
1046	0	17	25	 67.7 
1047	0	17	26	 72.4 
1048	0	17	27	 77.9 
1049	0	17	28	 84.9 
1050	0	17	29	 95.8 
1051	0	17	30	102.4 
1052	0	17	31	100.8 
1053	0	17	32	111.4 
1054	0	17	33	103.7 
1055	0	17	34	110.4 
1056	0	17	35	116.5 
1057	0	17	36	120.6 
1058	0	17	37	129.6 
1059	0	17	38	138.5 
1060	0	17	39	149.5 
1061	0	17	40	152.0 
1062	0	17	41	136.2 
1063	0	17	42	123.4 
1064	0	17	43	108.5 
1065	0	17	44	113.2 
1066	0	17	45	107.2 
1067	0	17	46	 99.9 
1068	0	17	47	108.8 
1069	0	17	48	117.6 
1070	0	17	49	120.7 
1071	0	17	50	122.8 
1072	0	17	51	146.1 
1073	0	17	52	162.2 
1074	0	17	53	171.7 
1075	0	17	54	167.4 
1076	0	17	55	156.5 
1077	0	17	56	149.9 
1078	0	17	57	137.7 
1079	0	17	58	128.5 
1080	0	17	59	119.8 
1081	0	18	0	125.5 
1082	0	18	1	133.7 
1083	0	18	2	145.4 
1084	0	18	3	166.2 
1085	0	18	4	171.2 
1086	0	18	5	184.1 
1087	0	18	6	201.1 
1088	0	18	7	201.9 
1089	0	18	8	194.9 
1090	0	18	9	177.4 
1091	0	18	10	170.4 
1092	0	18	11	158.8 
1093	0	18	12	135.2 
1094	0	18	13	125.1 
1095	0	18	14	129.7 
1096	0	18	15	136.4 
1097	0	18	16	150.1 
1098	0	18	17	155.9 
1099	0	18	18	157.2 
1100	0	18	19	161.8 
1101	0	18	20	167.7 
1102	0	18	21	164.4 
1103	0	18	22	160.9 
1104	0	18	23	142.0 
1105	0	18	24	141.4 
1106	0	18	25	126.4 
1107	0	18	26	104.8 
1108	0	18	27	100.2 
1109	0	18	28	 98.2 
1110	0	18	29	 97.0 
1111	0	18	30	104.9 
1112	0	18	31	125.8 
1113	0	18	32	134.5 
1114	0	18	33	138.8 
1115	0	18	34	145.8 
1116	0	18	35	136.4 
1117	0	18	36	125.3 
1118	0	18	37	122.7 
1119	0	18	38	114.0 
1120	0	18	39	 98.7 
1121	0	18	40	 88.4 
1122	0	18	41	 86.1 
1123	0	18	42	 96.6 
1124	0	18	43	 93.2 
1125	0	18	44	 96.1 
1126	0	18	45	101.2 
1127	0	18	46	121.8 
1128	0	18	47	140.2 
1129	0	18	48	137.7 
1130	0	18	49	130.3 
1131	0	18	50	119.7 
1132	0	18	51	112.0 
1133	0	18	52	105.1 
1134	0	18	53	104.0 
1135	0	18	54	 96.0 
1136	0	18	55	109.2 
1137	0	18	56	143.3 
1138	0	18	57	165.0 
1139	0	18	58	179.7 
1140	0	18	59	187.2 
1141	0	19	0	186.7 
1142	0	19	1	184.6 
1143	0	19	2	173.7 
1144	0	19	3	159.8 
1145	0	19	4	142.8 
1146	0	19	5	140.5 
1147	0	19	6	114.9 
1148	0	19	7	104.1 
1149	0	19	8	101.5 
1150	0	19	9	112.2 
1151	0	19	10	147.4 
1152	0	19	11	160.5 
1153	0	19	12	165.3 
1154	0	19	13	169.7 
1155	0	19	14	171.8 
1156	0	19	15	169.2 
1157	0	19	16	172.2 
1158	0	19	17	169.1 
1159	0	19	18	143.5 
1160	0	19	19	122.7 
1161	0	19	20	107.7 
1162	0	19	21	104.1 
1163	0	19	22	137.2 
1164	0	19	23	149.6 
1165	0	19	24	126.0 
1166	0	19	25	128.5 
1167	0	19	26	127.0 
1168	0	19	27	128.4 
1169	0	19	28	125.7 
1170	0	19	29	119.0 
1171	0	19	30	132.1 
1172	0	19	31	131.0 
1173	0	19	32	141.4 
1174	0	19	33	147.1 
1175	0	19	34	122.2 
1176	0	19	35	101.6 
1177	0	19	36	 92.4 
1178	0	19	37	127.9 
1179	0	19	38	214.0 
1180	0	19	39	106.8 
1181	0	19	40	101.2 
1182	0	19	41	105.5 
1183	0	19	42	117.3 
1184	0	19	43	175.1 
1185	0	19	44	204.5 
1186	0	19	45	267.5 
1187	0	19	46	294.4 
1188	0	19	47	283.4 
1189	0	19	48	263.2 
1190	0	19	49	232.8 
1191	0	19	50	203.0 
1192	0	19	51	154.5 
1193	0	19	52	125.0 
1194	0	19	53	106.0 
1195	0	19	54	 93.5 
1196	0	19	55	 67.5 
1197	0	19	56	111.8 
1198	0	19	57	 86.7 
1199	0	19	58	 99.5 
1200	0	19	59	104.6 
1201	0	20	0	116.4 
1202	0	20	1	122.4 
1203	0	20	2	162.9 
1204	0	20	3	204.7 
1205	0	20	4	186.3 
1206	0	20	5	154.0 
1207	0	20	6	143.1 
1208	0	20	7	116.5 
1209	0	20	8	 93.8 
1210	0	20	9	 83.9 
1211	0	20	10	 69.6 
1212	0	20	11	 63.2 
1213	0	20	12	 64.5 
1214	0	20	13	 52.8 
1215	0	20	14	 64.4 
1216	0	20	15	 36.2 
1217	0	20	16	 30.3 
1218	0	20	17	 41.3 
1219	0	20	18	185.8 
1220	0	20	19	183.5 
1221	0	20	20	238.4 
1222	0	20	21	265.4 
1223	0	20	22	233.0 
1224	0	20	23	181.2 
1225	0	20	24	163.1 
1226	0	20	25	102.8 
1227	0	20	26	 67.8 
1228	0	20	27	101.1 
1229	0	20	28	 47.0 
1230	0	20	29	 34.2 
1231	0	20	30	 30.6 
1232	0	20	31	130.2 
1233	0	20	32	177.6 
1234	0	20	33	251.1 
1235	0	20	34	211.0 
1236	0	20	35	158.3 
1237	0	20	36	120.9 
1238	0	20	37	119.0 
1239	0	20	38	112.4 
1240	0	20	39	108.7 
1241	0	20	40	 79.8 
1242	0	20	41	 68.9 
1243	0	20	42	 54.8 
1244	0	20	43	100.7 
1245	0	20	44	155.7 
1246	0	20	45	253.5 
1247	0	20	46	244.0 
1248	0	20	47	204.7 
1249	0	20	48	170.5 
1250	0	20	49	182.4 
1251	0	20	50	195.0 
1252	0	20	51	148.4 
1253	0	20	52	115.8 
1254	0	20	53	115.5 
1255	0	20	54	111.9 
1256	0	20	55	111.7 
1257	0	20	56	134.1 
1258	0	20	57	203.3 
1259	0	20	58	238.5 
1260	0	20	59	223.6 
1261	0	21	0	186.4 
1262	0	21	1	142.4 
1263	0	21	2	105.2 
1264	0	21	3	111.2 
1265	0	21	4	 97.8 
1266	0	21	5	 69.8 
1267	0	21	6	 56.4 
1268	0	21	7	 75.5 
1269	0	21	8	143.8 
1270	0	21	9	221.5 
1271	0	21	10	255.0 
1272	0	21	11	268.7 
1273	0	21	12	215.1 
1274	0	21	13	146.9 
1275	0	21	14	120.2 
1276	0	21	15	120.5 
1277	0	21	16	 97.2 
1278	0	21	17	 73.0 
1279	0	21	18	 39.9 
1280	0	21	19	 29.0 
1281	0	21	20	 55.1 
1282	0	21	21	118.8 
1283	0	21	22	205.4 
1284	0	21	23	218.8 
1285	0	21	24	153.1 
1286	0	21	25	130.1 
1287	0	21	26	 90.5 
1288	0	21	27	 51.2 
1289	0	21	28	 40.3 
1290	0	21	29	 39.1 
1291	0	21	30	 56.1 
1292	0	21	31	178.6 
1293	0	21	32	186.7 
1294	0	21	33	147.5 
1295	0	21	34	117.4 
1296	0	21	35	121.9 
1297	0	21	36	118.9 
1298	0	21	37	114.2 
1299	0	21	38	 98.3 
1300	0	21	39	 88.8 
1301	0	21	40	 83.6 
1302	0	21	41	 73.7 
1303	0	21	42	 71.8 
1304	0	21	43	 66.1 
1305	0	21	44	 62.8 
1306	0	21	45	 68.0 
1307	0	21	46	 64.9 
1308	0	21	47	 69.0 
1309	0	21	48	 75.0 
1310	0	21	49	 68.1 
1311	0	21	50	 64.2 
1312	0	21	51	 59.3 
1313	0	21	52	 53.7 
1314	0	21	53	 48.6 
1315	0	21	54	 39.5 
1316	0	21	55	 36.0 
1317	0	21	56	 29.8 
1318	0	21	57	 32.7 
1319	0	21	58	 41.7 
1320	0	21	59	 52.7 
1321	0	22	0	 86.1 
1322	0	22	1	 84.9 
1323	0	22	2	114.9 
1324	0	22	3	124.5 
1325	0	22	4	166.0 
1326	0	22	5	 89.2 
1327	0	22	6	 73.2 
1328	0	22	7	 81.3 
1329	0	22	8	120.9 
1330	0	22	9	 74.6 
1331	0	22	10	 71.0 
1332	0	22	11	 66.1 
1333	0	22	12	 66.7 
1334	0	22	13	 63.2 
1335	0	22	14	 59.4 
1336	0	22	15	 57.0 
1337	0	22	16	 62.7 
1338	0	22	17	 53.7 
1339	0	22	18	 56.3 
1340	0	22	19	 58.3 
1341	0	22	20	 57.5 
1342	0	22	21	 62.9 
1343	0	22	22	 60.6 
1344	0	22	23	 64.2 
1345	0	22	24	 74.8 
1346	0	22	25	 76.5 
1347	0	22	26	 85.8 
1348	0	22	27	 85.7 
1349	0	22	28	 87.3 
1350	0	22	29	 86.5 
1351	0	22	30	 89.3 
1352	0	22	31	 95.3 
1353	0	22	32	102.2 
1354	0	22	33	 95.1 
1355	0	22	34	 95.3 
1356	0	22	35	 99.3 
1357	0	22	36	 92.9 
1358	0	22	37	 77.2 
1359	0	22	38	 80.2 
1360	0	22	39	 83.1 
1361	0	22	40	 85.0 
1362	0	22	41	 91.4 
1363	0	22	42	 89.2 
1364	0	22	43	 76.7 
1365	0	22	44	179.4 
1366	0	22	45	107.2 
1367	0	22	46	 92.9 
1368	0	22	47	 90.7 
1369	0	22	48	 94.2 
1370	0	22	49	103.6 
1371	0	22	50	 99.8 
1372	0	22	51	 98.5 
1373	0	22	52	 87.2 
1374	0	22	53	103.9 
1375	0	22	54	110.9 
1376	0	22	55	 93.6 
1377	0	22	56	129.0 
1378	0	22	57	128.2 
1379	0	22	58	141.0 
1380	0	22	59	137.0 
1381	0	23	0	 96.9 
1382	0	23	1	 94.8 
1383	0	23	2	 86.1 
1384	0	23	3	 99.3 
1385	0	23	4	125.6 
1386	0	23	5	151.7 
1387	0	23	6	148.8 
1388	0	23	7	160.1 
1389	0	23	8	124.3 
1390	0	23	9	121.9 
1391	0	23	10	106.8 
1392	0	23	11	102.1 
1393	0	23	12	 92.9 
1394	0	23	13	 96.8 
1395	0	23	14	109.5 
1396	0	23	15	104.8 
1397	0	23	16	103.5 
1398	0	23	17	 82.1 
1399	0	23	18	 94.0 
1400	0	23	19	236.7 
1401	0	23	20	181.2 
1402	0	23	21	192.8 
1403	0	23	22	135.8 
1404	0	23	23	106.5 
1405	0	23	24	 90.6 
1406	0	23	25	 85.0 
1407	0	23	26	 71.9 
1408	0	23	27	 60.1 
1409	0	23	28	 53.2 
1410	0	23	29	 43.6 
1411	0	23	30	 52.4 
1412	0	23	31	 67.0 
1413	0	23	32	 65.8 
1414	0	23	33	 73.4 
1415	0	23	34	 63.7 
1416	0	23	35	 72.4 
1417	0	23	36	 98.4 
1418	0	23	37	111.2 
1419	0	23	38	111.8 
1420	0	23	39	 78.3 
1421	0	23	40	 73.0 
1422	0	23	41	 55.9 
1423	0	23	42	 51.8 
1424	0	23	43	 51.4 
1425	0	23	44	 39.1 
1426	0	23	45	 61.9 
1427	0	23	46	 87.3 
1428	0	23	47	 95.8 
1429	0	23	48	116.5 
1430	0	23	49	126.9 
1431	0	23	50	190.4 
1432	0	23	51	234.0 
1433	0	23	52	212.4 
1434	0	23	53	138.4 
1435	0	23	54	106.3 
1436	0	23	55	147.8 
1437	0	23	56	 70.2 
1438	0	23	57	 81.1 
1439	0	23	58	 64.5 
1440	0	23	59	 31.2 
1441	0	24	0	 28.1 
1442	0	24	1	 67.1 
1443	0	24	2	 92.4 
1444	0	24	3	126.5 
1445	0	24	4	250.4 
1446	0	24	5	238.3 
1447	0	24	6	171.5 
1448	0	24	7	141.4 
1449	0	24	8	 77.6 
1450	0	24	9	115.9 
1451	0	24	10	114.0 
1452	0	24	11	 57.7 
1453	0	24	12	 66.8 
1454	0	24	13	 42.5 
1455	0	24	14	 23.7 
1456	0	24	15	 27.0 
1457	0	24	16	 34.3 
1458	0	24	17	 80.5 
1459	0	24	18	113.2 
1460	0	24	19	195.0 
1461	0	24	20	262.3 
1462	0	24	21	195.1 
1463	0	24	22	172.1 
1464	0	24	23	 99.4 
1465	0	24	24	128.9 
1466	0	24	25	 91.3 
1467	0	24	26	 77.1 
1468	0	24	27	 61.5 
1469	0	24	28	 59.0 
1470	0	24	29	 54.3 
1471	0	24	30	 53.2 
1472	0	24	31	100.6 
1473	0	24	32	116.7 
1474	0	24	33	140.3 
1475	0	24	34	221.5 
1476	0	24	35	256.2 
1477	0	24	36	185.1 
1478	0	24	37	138.0 
1479	0	24	38	235.3 
1480	0	24	39	162.4 
1481	0	24	40	153.5 
1482	0	24	41	138.3 
1483	0	24	42	 89.3 
1484	0	24	43	 54.4 
1485	0	24	44	 40.2 
1486	0	24	45	 38.7 
1487	0	24	46	 45.8 
1488	0	24	47	 79.9 
1489	0	24	48	164.6 
1490	0	24	49	248.3 
1491	0	24	50	254.5 
1492	0	24	51	152.2 
1493	0	24	52	166.8 
1494	0	24	53	129.8 
1495	0	24	54	 82.1 
1496	0	24	55	 32.8 
1497	0	24	56	 57.0 
1498	0	24	57	 47.9 
1499	0	24	58	 36.7 
1500	0	24	59	101.1 
1501	0	25	0	245.6 
1502	0	25	1	265.4 
1503	0	25	2	310.4 
1504	0	25	3	142.8 
1505	0	25	4	113.2 
1506	0	25	5	 93.6 
1507	0	25	6	 55.3 
1508	0	25	7	 38.4 
1509	0	25	8	 31.0 
1510	0	25	9	 29.8 
1511	0	25	10	 31.6 
1512	0	25	11	 43.5 
1513	0	25	12	 69.4 
1514	0	25	13	 99.4 
1515	0	25	14	305.3 
1516	0	25	15	283.5 
1517	0	25	16	125.3 
1518	0	25	17	155.7 
1519	0	25	18	123.8 
1520	0	25	19	104.9 
1521	0	25	20	134.4 
1522	0	25	21	128.9 
1523	0	25	22	186.1 
1524	0	25	23	156.7 
1525	0	25	24	287.5 
1526	0	25	25	392.5 
1527	0	25	26	127.0 
1528	0	25	27	 89.1 
1529	0	25	28	 90.0 
1530	0	25	29	 48.6 
1531	0	25	30	 41.4 
1532	0	25	31	 42.4 
1533	0	25	32	 49.6 
1534	0	25	33	 52.8 
1535	0	25	34	 87.7 
1536	0	25	35	 82.9 
1537	0	25	36	149.0 
1538	0	25	37	164.1 
1539	0	25	38	139.1 
1540	0	25	39	185.7 
1541	0	25	40	302.3 
1542	0	25	41	158.3 
1543	0	25	42	105.3 
1544	0	25	43	 81.2 
1545	0	25	44	 64.5 
1546	0	25	45	 54.0 
1547	0	25	46	 74.2 
1548	0	25	47	103.3 
1549	0	25	48	153.4 
1550	0	25	49	339.3 
1551	0	25	50	319.3 
1552	0	25	51	146.7 
1553	0	25	52	128.3 
1554	0	25	53	102.0 
1555	0	25	54	 70.5 
1556	0	25	55	102.2 
1557	0	25	56	 75.8 
1558	0	25	57	 64.1 
1559	0	25	58	 91.0 
1560	0	25	59	126.9 
1561	0	26	0	202.9 
1562	0	26	1	347.0 
1563	0	26	2	157.6 
1564	0	26	3	113.6 
1565	0	26	4	 75.7 
1566	0	26	5	 53.7 
1567	0	26	6	 43.9 
1568	0	26	7	 67.5 
1569	0	26	8	235.6 
1570	0	26	9	355.1 
1571	0	26	10	276.8 
1572	0	26	11	150.9 
1573	0	26	12	130.8 
1574	0	26	13	 96.2 
1575	0	26	14	 79.1 
1576	0	26	15	 83.8 
1577	0	26	16	157.1 
1578	0	26	17	235.3 
1579	0	26	18	163.8 
1580	0	26	19	254.7 
1581	0	26	20	184.6 
1582	0	26	21	 99.6 
1583	0	26	22	162.9 
1584	0	26	23	137.0 
1585	0	26	24	 91.1 
1586	0	26	25	 91.9 
1587	0	26	26	 79.0 
1588	0	26	27	166.7 
1589	0	26	28	255.2 
1590	0	26	29	287.5 
1591	0	26	30	233.2 
1592	0	26	31	178.2 
1593	0	26	32	174.2 
1594	0	26	33	161.9 
1595	0	26	34	192.9 
1596	0	26	35	149.5 
1597	0	26	36	104.1 
1598	0	26	37	187.9 
1599	0	26	38	187.8 
1600	0	26	39	 70.6 
1601	0	26	40	 65.3 
1602	0	26	41	 58.0 
1603	0	26	42	 60.7 
1604	0	26	43	 61.4 
1605	0	26	44	 99.5 
1606	0	26	45	 99.4 
1607	0	26	46	 82.7 
1608	0	26	47	 83.8 
1609	0	26	48	163.4 
1610	0	26	49	172.3 
1611	0	26	50	258.0 
1612	0	26	51	214.0 
1613	0	26	52	203.5 
1614	0	26	53	204.2 
1615	0	26	54	194.7 
1616	0	26	55	280.3 
1617	0	26	56	243.1 
1618	0	26	57	197.8 
1619	0	26	58	199.1 
1620	0	26	59	143.9 
1621	0	27	0	 61.7 
1622	0	27	1	 70.5 
1623	0	27	2	 92.1 
1624	0	27	3	 64.3 
1625	0	27	4	 83.1 
1626	0	27	5	151.4 
1627	0	27	6	146.2 
1628	0	27	7	265.1 
1629	0	27	8	273.9 
1630	0	27	9	269.1 
1631	0	27	10	234.3 
1632	0	27	11	230.8 
1633	0	27	12	205.2 
1634	0	27	13	154.3 
1635	0	27	14	157.7 
1636	0	27	15	125.7 
1637	0	27	16	199.2 
1638	0	27	17	237.7 
1639	0	27	18	234.8 
1640	0	27	19	157.0 
1641	0	27	20	136.4 
1642	0	27	21	126.0 
1643	0	27	22	111.8 
1644	0	27	23	 94.6 
1645	0	27	24	 87.9 
1646	0	27	25	 96.4 
1647	0	27	26	117.7 
1648	0	27	27	144.9 
1649	0	27	28	110.9 
1650	0	27	29	123.1 
1651	0	27	30	122.2 
1652	0	27	31	112.9 
1653	0	27	32	 96.3 
1654	0	27	33	102.7 
1655	0	27	34	104.4 
1656	0	27	35	153.0 
1657	0	27	36	117.8 
1658	0	27	37	 98.8 
1659	0	27	38	 94.4 
1660	0	27	39	 91.8 
1661	0	27	40	 86.9 
1662	0	27	41	 90.7 
1663	0	27	42	100.4 
1664	0	27	43	 97.3 
1665	0	27	44	 95.6 
1666	0	27	45	 85.2 
1667	0	27	46	 95.3 
1668	0	27	47	 89.6 
1669	0	27	48	 99.7 
1670	0	27	49	 91.7 
1671	0	27	50	 78.3 
1672	0	27	51	 74.8 
1673	0	27	52	116.2 
1674	0	27	53	127.2 
1675	0	27	54	138.1 
1676	0	27	55	192.3 
1677	0	27	56	 95.7 
1678	0	27	57	 78.6 
1679	0	27	58	 94.3 
1680	0	27	59	104.3 
1681	0	28	0	 99.6 
1682	0	28	1	 48.7 
1683	0	28	2	 39.6 
1684	0	28	3	 54.8 
1685	0	28	4	128.0 
1686	0	28	5	 95.4 
1687	0	28	6	 87.8 
1688	0	28	7	 76.8 
1689	0	28	8	149.3 
1690	0	28	9	 84.1 
1691	0	28	10	 68.3 
1692	0	28	11	 77.6 
1693	0	28	12	 88.6 
1694	0	28	13	105.2 
1695	0	28	14	 87.8 
1696	0	28	15	 65.8 
1697	0	28	16	 57.1 
1698	0	28	17	 51.3 
1699	0	28	18	 58.4 
1700	0	28	19	 56.6 
1701	0	28	20	 66.2 
1702	0	28	21	118.8 
1703	0	28	22	177.4 
1704	0	28	23	122.3 
1705	0	28	24	101.4 
1706	0	28	25	 72.5 
1707	0	28	26	 63.3 
1708	0	28	27	 62.5 
1709	0	28	28	 71.6 
1710	0	28	29	105.1 
1711	0	28	30	216.2 
1712	0	28	31	135.2 
1713	0	28	32	126.6 
1714	0	28	33	 87.2 
1715	0	28	34	 83.6 
1716	0	28	35	 72.9 
1717	0	28	36	 71.1 
1718	0	28	37	 61.7 
1719	0	28	38	 63.6 
1720	0	28	39	173.3 
1721	0	28	40	228.1 
1722	0	28	41	260.4 
1723	0	28	42	175.8 
1724	0	28	43	171.6 
1725	0	28	44	161.2 
1726	0	28	45	123.0 
1727	0	28	46	100.0 
1728	0	28	47	 88.8 
1729	0	28	48	 63.7 
1730	0	28	49	 64.1 
1731	0	28	50	 86.1 
1732	0	28	51	 91.0 
1733	0	28	52	 82.4 
1734	0	28	53	 60.9 
1735	0	28	54	 58.6 
1736	0	28	55	 43.6 
1737	0	28	56	 45.8 
1738	0	28	57	 37.8 
1739	0	28	58	 58.1 
1740	0	28	59	 43.4 
1741	0	29	0	 48.0 
1742	0	29	1	 81.2 
1743	0	29	2	 94.4 
1744	0	29	3	 84.5 
1745	0	29	4	104.2 
1746	0	29	5	 99.3 
1747	0	29	6	140.8 
