              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 16:01:16 (11/3/2026) 
DRT4 Serial Number: #3173 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	140.4 
2	0	0	1	150.5 
937	0	15	36	102.8 
938	0	15	37	112.6 
939	0	15	38	118.9 
940	0	15	39	121.7 
941	0	15	40	129.4 
942	0	15	41	119.9 
943	0	15	42	128.0 
944	0	15	43	131.2 
945	0	15	44	119.5 
946	0	15	45	113.5 
947	0	15	46	103.3 
948	0	15	47	 97.9 
949	0	15	48	 95.6 
950	0	15	49	 96.5 
951	0	15	50	103.4 
952	0	15	51	 93.2 
953	0	15	52	 81.2 
954	0	15	53	 86.5 
955	0	15	54	 88.9 
956	0	15	55	100.1 
957	0	15	56	106.4 
958	0	15	57	102.7 
959	0	15	58	101.1 
960	0	15	59	103.2 
961	0	16	0	109.7 
962	0	16	1	104.5 
963	0	16	2	111.5 
964	0	16	3	104.0 
965	0	16	4	 92.2 
966	0	16	5	 92.3 
967	0	16	6	109.8 
968	0	16	7	110.8 
969	0	16	8	123.2 
970	0	16	9	123.0 
971	0	16	10	117.0 
972	0	16	11	124.9 
973	0	16	12	122.3 
974	0	16	13	124.9 
975	0	16	14	137.8 
976	0	16	15	141.1 
977	0	16	16	143.0 
978	0	16	17	145.4 
979	0	16	18	160.4 
980	0	16	19	147.8 
981	0	16	20	156.6 
982	0	16	21	162.7 
983	0	16	22	166.0 
984	0	16	23	161.8 
985	0	16	24	160.8 
986	0	16	25	161.3 
987	0	16	26	159.6 
988	0	16	27	144.6 
989	0	16	28	133.6 
990	0	16	29	138.8 
991	0	16	30	123.7 
992	0	16	31	140.2 
993	0	16	32	132.5 
994	0	16	33	135.6 
995	0	16	34	134.9 
996	0	16	35	141.6 
997	0	16	36	153.5 
998	0	16	37	153.3 
999	0	16	38	162.7 
1000	0	16	39	165.0 
1001	0	16	40	154.2 
1002	0	16	41	128.6 
1003	0	16	42	124.0 
1004	0	16	43	132.3 
1005	0	16	44	127.7 
1006	0	16	45	135.9 
1007	0	16	46	132.7 
1008	0	16	47	135.1 
1009	0	16	48	134.7 
1010	0	16	49	144.2 
1011	0	16	50	139.0 
1012	0	16	51	113.1 
1013	0	16	52	111.5 
1014	0	16	53	105.7 
1015	0	16	54	120.6 
1016	0	16	55	121.5 
1017	0	16	56	132.9 
1018	0	16	57	119.4 
1019	0	16	58	139.5 
1020	0	16	59	223.4 
1021	0	17	0	265.6 
1022	0	17	1	186.0 
1023	0	17	2	149.9 
1024	0	17	3	181.1 
1025	0	17	4	178.0 
1026	0	17	5	244.5 
1027	0	17	6	212.9 
1028	0	17	7	220.8 
1029	0	17	8	255.9 
1030	0	17	9	137.8 
1031	0	17	10	115.1 
1032	0	17	11	149.1 
1033	0	17	12	151.4 
1034	0	17	13	152.7 
1035	0	17	14	153.8 
1036	0	17	15	182.9 
1037	0	17	16	208.8 
1038	0	17	17	101.2 
1039	0	17	18	101.2 
1040	0	17	19	119.0 
1041	0	17	20	132.3 
1042	0	17	21	164.1 
1043	0	17	22	177.3 
1044	0	17	23	151.3 
1045	0	17	24	186.2 
1046	0	17	25	182.5 
1047	0	17	26	161.0 
1048	0	17	27	156.0 
1049	0	17	28	199.4 
1050	0	17	29	211.1 
1051	0	17	30	191.8 
1052	0	17	31	181.0 
1053	0	17	32	249.6 
1054	0	17	33	216.3 
1055	0	17	34	154.1 
1056	0	17	35	178.2 
1057	0	17	36	157.2 
1058	0	17	37	177.4 
1059	0	17	38	161.6 
1060	0	17	39	249.2 
1061	0	17	40	122.4 
1062	0	17	41	109.0 
1063	0	17	42	 81.0 
1064	0	17	43	 84.4 
1065	0	17	44	 96.0 
1066	0	17	45	118.0 
1067	0	17	46	102.1 
1068	0	17	47	106.6 
1069	0	17	48	115.5 
1070	0	17	49	114.8 
1071	0	17	50	129.8 
1072	0	17	51	128.1 
1073	0	17	52	121.9 
1074	0	17	53	109.4 
1075	0	17	54	109.6 
1076	0	17	55	 92.0 
1077	0	17	56	 87.7 
1078	0	17	57	 78.4 
1079	0	17	58	104.1 
1080	0	17	59	127.4 
1081	0	18	0	133.5 
1082	0	18	1	152.6 
1083	0	18	2	160.2 
1084	0	18	3	146.5 
1085	0	18	4	153.0 
1086	0	18	5	161.7 
1087	0	18	6	248.8 
1088	0	18	7	269.1 
1089	0	18	8	157.9 
1090	0	18	9	150.8 
1091	0	18	10	125.1 
1092	0	18	11	126.4 
1093	0	18	12	146.7 
1094	0	18	13	160.0 
1095	0	18	14	158.6 
1096	0	18	15	154.9 
1097	0	18	16	153.0 
1098	0	18	17	159.4 
1099	0	18	18	186.1 
1100	0	18	19	149.8 
1101	0	18	20	108.6 
1102	0	18	21	 89.3 
1103	0	18	22	164.8 
1104	0	18	23	264.3 
1105	0	18	24	297.8 
1106	0	18	25	152.3 
1107	0	18	26	138.5 
1108	0	18	27	115.6 
1109	0	18	28	147.2 
1110	0	18	29	167.5 
1111	0	18	30	159.4 
1112	0	18	31	146.5 
1113	0	18	32	170.2 
1114	0	18	33	152.1 
1115	0	18	34	163.3 
1116	0	18	35	230.8 
1117	0	18	36	212.4 
1118	0	18	37	175.2 
1119	0	18	38	184.8 
1120	0	18	39	180.1 
1121	0	18	40	165.9 
1122	0	18	41	171.5 
1123	0	18	42	188.1 
1124	0	18	43	172.3 
1125	0	18	44	197.6 
1126	0	18	45	149.1 
1127	0	18	46	164.9 
1128	0	18	47	153.1 
1129	0	18	48	160.9 
1130	0	18	49	158.4 
1131	0	18	50	146.0 
1132	0	18	51	125.1 
1133	0	18	52	108.8 
1134	0	18	53	 97.6 
1135	0	18	54	 88.6 
1136	0	18	55	100.2 
1137	0	18	56	 92.5 
1138	0	18	57	 94.2 
1139	0	18	58	106.6 
1140	0	18	59	102.4 
1141	0	19	0	124.6 
1142	0	19	1	206.3 
1143	0	19	2	164.2 
1144	0	19	3	177.9 
1145	0	19	4	198.2 
1146	0	19	5	353.0 
1147	0	19	6	285.2 
1148	0	19	7	308.5 
1149	0	19	8	193.2 
1150	0	19	9	185.2 
1151	0	19	10	180.7 
1152	0	19	11	170.5 
1153	0	19	12	210.1 
1154	0	19	13	139.5 
1155	0	19	14	161.8 
1156	0	19	15	186.4 
1157	0	19	16	241.2 
1158	0	19	17	164.3 
1159	0	19	18	155.4 
1160	0	19	19	169.6 
1161	0	19	20	192.6 
1162	0	19	21	221.3 
1163	0	19	22	291.7 
1164	0	19	23	238.2 
1165	0	19	24	222.1 
1166	0	19	25	184.4 
1167	0	19	26	208.7 
1168	0	19	27	161.0 
1169	0	19	28	149.8 
1170	0	19	29	169.0 
1171	0	19	30	174.9 
1172	0	19	31	185.2 
1173	0	19	32	173.1 
1174	0	19	33	165.8 
1175	0	19	34	190.5 
1176	0	19	35	240.2 
1177	0	19	36	217.4 
1178	0	19	37	205.5 
1179	0	19	38	295.9 
1180	0	19	39	194.1 
1181	0	19	40	161.9 
1182	0	19	41	131.7 
1183	0	19	42	144.8 
1184	0	19	43	292.4 
1185	0	19	44	286.7 
1186	0	19	45	221.4 
1187	0	19	46	192.1 
1188	0	19	47	163.7 
1189	0	19	48	162.2 
1190	0	19	49	190.2 
1191	0	19	50	227.3 
1192	0	19	51	234.1 
1193	0	19	52	222.8 
1194	0	19	53	200.6 
1195	0	19	54	222.9 
1196	0	19	55	222.4 
1197	0	19	56	154.1 
1198	0	19	57	156.4 
1199	0	19	58	139.9 
1200	0	19	59	132.9 
1201	0	20	0	138.5 
1202	0	20	1	171.8 
1203	0	20	2	164.5 
1204	0	20	3	186.0 
1205	0	20	4	175.8 
1206	0	20	5	199.1 
1207	0	20	6	169.3 
1208	0	20	7	199.7 
1209	0	20	8	196.9 
1210	0	20	9	200.4 
1211	0	20	10	193.5 
1212	0	20	11	169.2 
1213	0	20	12	182.3 
1214	0	20	13	155.6 
1215	0	20	14	201.9 
1216	0	20	15	221.4 
1217	0	20	16	230.0 
1218	0	20	17	182.7 
1219	0	20	18	175.5 
1220	0	20	19	172.9 
1221	0	20	20	203.3 
1222	0	20	21	262.0 
1223	0	20	22	294.2 
1224	0	20	23	250.3 
1225	0	20	24	228.1 
1226	0	20	25	200.3 
1227	0	20	26	188.0 
1228	0	20	27	195.7 
1229	0	20	28	203.8 
1230	0	20	29	168.6 
1231	0	20	30	161.3 
1232	0	20	31	155.2 
1233	0	20	32	168.8 
1234	0	20	33	205.4 
1235	0	20	34	193.2 
1236	0	20	35	217.3 
1237	0	20	36	184.2 
1238	0	20	37	201.5 
1239	0	20	38	175.3 
1240	0	20	39	132.4 
1241	0	20	40	130.5 
1242	0	20	41	183.8 
1243	0	20	42	288.0 
1244	0	20	43	181.3 
1245	0	20	44	169.4 
1246	0	20	45	200.0 
1247	0	20	46	139.7 
1248	0	20	47	149.8 
1249	0	20	48	136.9 
1250	0	20	49	139.1 
1251	0	20	50	172.7 
1252	0	20	51	205.7 
1253	0	20	52	225.3 
1254	0	20	53	251.2 
1255	0	20	54	256.9 
1256	0	20	55	246.2 
1257	0	20	56	221.7 
1258	0	20	57	200.0 
1259	0	20	58	186.6 
1260	0	20	59	168.0 
1261	0	21	0	154.0 
1262	0	21	1	127.6 
1263	0	21	2	126.1 
1264	0	21	3	112.4 
1265	0	21	4	116.8 
1266	0	21	5	113.0 
1267	0	21	6	142.4 
1268	0	21	7	169.1 
1269	0	21	8	168.7 
1270	0	21	9	114.9 
1271	0	21	10	113.3 
1272	0	21	11	133.5 
1273	0	21	12	179.7 
1274	0	21	13	199.9 
1275	0	21	14	242.7 
1276	0	21	15	261.2 
1277	0	21	16	234.2 
1278	0	21	17	583.8 
1279	0	21	18	446.4 
1280	0	21	19	366.8 
1281	0	21	20	200.3 
1282	0	21	21	176.7 
1283	0	21	22	243.0 
1284	0	21	23	248.8 
1285	0	21	24	228.9 
1286	0	21	25	224.5 
1287	0	21	26	193.2 
1288	0	21	27	179.9 
1289	0	21	28	185.8 
1290	0	21	29	278.7 
1291	0	21	30	311.2 
1292	0	21	31	303.8 
1293	0	21	32	285.4 
1294	0	21	33	208.8 
1295	0	21	34	248.5 
1296	0	21	35	164.6 
1297	0	21	36	176.4 
1298	0	21	37	167.4 
1299	0	21	38	162.0 
1300	0	21	39	142.3 
1301	0	21	40	131.9 
1302	0	21	41	133.8 
1303	0	21	42	141.8 
1304	0	21	43	126.2 
1305	0	21	44	133.1 
1306	0	21	45	130.2 
1307	0	21	46	118.6 
1308	0	21	47	126.1 
1309	0	21	48	104.2 
1310	0	21	49	 67.9 
1311	0	21	50	 43.4 
1312	0	21	51	 38.6 
1313	0	21	52	 61.4 
1314	0	21	53	 53.6 
1315	0	21	54	 65.5 
1316	0	21	55	100.9 
1317	0	21	56	101.9 
1318	0	21	57	102.1 
1319	0	21	58	106.2 
1320	0	21	59	127.5 
1321	0	22	0	116.5 
1322	0	22	1	126.6 
1323	0	22	2	183.8 
1324	0	22	3	151.6 
1325	0	22	4	160.3 
1326	0	22	5	169.1 
1327	0	22	6	139.7 
1328	0	22	7	158.8 
1329	0	22	8	180.9 
1330	0	22	9	282.5 
1331	0	22	10	265.1 
1332	0	22	11	281.6 
1333	0	22	12	295.1 
1334	0	22	13	335.7 
1335	0	22	14	284.0 
1336	0	22	15	397.1 
1337	0	22	16	382.6 
1338	0	22	17	317.1 
1339	0	22	18	265.3 
1340	0	22	19	258.7 
1341	0	22	20	228.8 
1342	0	22	21	227.0 
1343	0	22	22	224.6 
1344	0	22	23	203.2 
1345	0	22	24	169.6 
1346	0	22	25	122.1 
1347	0	22	26	106.1 
1348	0	22	27	129.2 
1349	0	22	28	242.8 
1350	0	22	29	369.4 
1351	0	22	30	234.6 
1352	0	22	31	246.6 
1353	0	22	32	118.4 
1354	0	22	33	115.3 
1355	0	22	34	153.3 
1356	0	22	35	177.9 
1357	0	22	36	251.4 
1358	0	22	37	230.0 
1359	0	22	38	156.1 
1360	0	22	39	206.6 
1361	0	22	40	 90.9 
1362	0	22	41	 76.9 
1363	0	22	42	185.6 
1364	0	22	43	213.5 
1365	0	22	44	343.6 
1366	0	22	45	346.4 
1367	0	22	46	282.0 
1368	0	22	47	264.5 
1369	0	22	48	303.7 
1370	0	22	49	195.2 
1371	0	22	50	248.7 
1372	0	22	51	138.6 
1373	0	22	52	298.8 
1374	0	22	53	160.6 
1375	0	22	54	302.5 
1376	0	22	55	220.0 
1377	0	22	56	173.7 
1378	0	22	57	185.4 
1379	0	22	58	202.0 
1380	0	22	59	193.4 
1381	0	23	0	172.8 
1382	0	23	1	152.6 
1383	0	23	2	141.4 
1384	0	23	3	158.7 
1385	0	23	4	133.0 
1386	0	23	5	130.1 
1387	0	23	6	151.9 
1388	0	23	7	146.2 
1389	0	23	8	168.0 
1390	0	23	9	149.2 
1391	0	23	10	149.9 
1392	0	23	11	183.5 
1393	0	23	12	149.6 
1394	0	23	13	167.6 
1395	0	23	14	168.8 
1396	0	23	15	296.5 
1397	0	23	16	223.8 
1398	0	23	17	194.0 
1399	0	23	18	130.9 
1400	0	23	19	159.2 
1401	0	23	20	204.9 
1402	0	23	21	179.9 
1403	0	23	22	258.7 
1404	0	23	23	224.2 
1405	0	23	24	139.2 
1406	0	23	25	109.8 
1407	0	23	26	104.1 
1408	0	23	27	 84.9 
1409	0	23	28	108.0 
1410	0	23	29	130.5 
1411	0	23	30	161.6 
1412	0	23	31	156.3 
1413	0	23	32	145.2 
1414	0	23	33	142.5 
1415	0	23	34	122.9 
1416	0	23	35	113.5 
1417	0	23	36	100.0 
1418	0	23	37	134.6 
1419	0	23	38	113.8 
1420	0	23	39	134.8 
1421	0	23	40	118.0 
1422	0	23	41	 93.4 
1423	0	23	42	 97.5 
1424	0	23	43	 94.2 
1425	0	23	44	202.9 
1426	0	23	45	243.4 
1427	0	23	46	187.0 
1428	0	23	47	217.5 
1429	0	23	48	211.6 
1430	0	23	49	164.0 
1431	0	23	50	198.3 
1432	0	23	51	213.2 
1433	0	23	52	215.1 
1434	0	23	53	227.8 
1435	0	23	54	152.2 
1436	0	23	55	185.6 
1437	0	23	56	346.6 
1438	0	23	57	283.0 
1439	0	23	58	186.0 
1440	0	23	59	208.0 
1441	0	24	0	204.0 
1442	0	24	1	190.2 
1443	0	24	2	199.1 
1444	0	24	3	170.3 
1445	0	24	4	153.4 
1446	0	24	5	120.8 
1447	0	24	6	 86.1 
1448	0	24	7	100.4 
1449	0	24	8	 70.0 
1450	0	24	9	 67.6 
1451	0	24	10	 96.1 
1452	0	24	11	 75.2 
1453	0	24	12	 84.2 
1454	0	24	13	 95.2 
1455	0	24	14	146.2 
1456	0	24	15	180.4 
1457	0	24	16	206.0 
1458	0	24	17	198.9 
1459	0	24	18	160.8 
1460	0	24	19	205.4 
1461	0	24	20	201.0 
1462	0	24	21	232.6 
1463	0	24	22	266.0 
1464	0	24	23	278.1 
1465	0	24	24	340.8 
1466	0	24	25	202.0 
1467	0	24	26	195.4 
1468	0	24	27	229.9 
1469	0	24	28	225.5 
1470	0	24	29	262.1 
1471	0	24	30	261.6 
1472	0	24	31	250.4 
1473	0	24	32	237.2 
1474	0	24	33	179.8 
1475	0	24	34	138.0 
1476	0	24	35	137.0 
1477	0	24	36	145.0 
1478	0	24	37	202.0 
1479	0	24	38	179.6 
1480	0	24	39	185.9 
1481	0	24	40	188.4 
1482	0	24	41	157.0 
1483	0	24	42	153.2 
1484	0	24	43	134.0 
1485	0	24	44	118.9 
1486	0	24	45	126.4 
1487	0	24	46	120.1 
1488	0	24	47	158.0 
1489	0	24	48	208.5 
1490	0	24	49	165.4 
1491	0	24	50	317.1 
1492	0	24	51	266.6 
1493	0	24	52	258.0 
1494	0	24	53	272.9 
1495	0	24	54	201.0 
1496	0	24	55	245.8 
1497	0	24	56	176.8 
1498	0	24	57	166.8 
1499	0	24	58	187.4 
1500	0	24	59	186.2 
1501	0	25	0	163.1 
1502	0	25	1	151.6 
1503	0	25	2	163.7 
1504	0	25	3	262.9 
1505	0	25	4	299.5 
1506	0	25	5	319.3 
1507	0	25	6	310.8 
1508	0	25	7	331.1 
1509	0	25	8	254.1 
1510	0	25	9	193.7 
1511	0	25	10	201.5 
1512	0	25	11	209.8 
1513	0	25	12	228.2 
1514	0	25	13	192.1 
1515	0	25	14	151.6 
1516	0	25	15	111.3 
1517	0	25	16	 82.3 
1518	0	25	17	 87.6 
1519	0	25	18	 81.7 
1520	0	25	19	113.7 
1521	0	25	20	 93.5 
1522	0	25	21	135.4 
1523	0	25	22	199.4 
1524	0	25	23	111.9 
1525	0	25	24	179.6 
1526	0	25	25	348.3 
1527	0	25	26	275.3 
1528	0	25	27	198.4 
1529	0	25	28	181.1 
1530	0	25	29	210.4 
1531	0	25	30	207.4 
1532	0	25	31	205.4 
1533	0	25	32	224.6 
1534	0	25	33	196.5 
1535	0	25	34	183.7 
1536	0	25	35	136.9 
1537	0	25	36	129.3 
1538	0	25	37	179.6 
1539	0	25	38	266.5 
1540	0	25	39	315.1 
1541	0	25	40	300.4 
1542	0	25	41	341.6 
1543	0	25	42	298.3 
1544	0	25	43	225.2 
1545	0	25	44	239.9 
1546	0	25	45	273.9 
1547	0	25	46	233.4 
1548	0	25	47	260.3 
1549	0	25	48	236.3 
1550	0	25	49	238.6 
1551	0	25	50	251.2 
1552	0	25	51	226.7 
1553	0	25	52	228.1 
1554	0	25	53	209.8 
1555	0	25	54	208.7 
1556	0	25	55	243.6 
1557	0	25	56	233.4 
1558	0	25	57	222.7 
1559	0	25	58	215.8 
1560	0	25	59	276.8 
1561	0	26	0	306.2 
1562	0	26	1	431.7 
1563	0	26	2	303.9 
1564	0	26	3	253.6 
1565	0	26	4	205.1 
1566	0	26	5	101.0 
1567	0	26	6	165.8 
1568	0	26	7	194.8 
1569	0	26	8	202.8 
1570	0	26	9	207.2 
1571	0	26	10	245.7 
1572	0	26	11	112.1 
1573	0	26	12	222.4 
1574	0	26	13	210.1 
1575	0	26	14	247.8 
1576	0	26	15	311.6 
1577	0	26	16	323.2 
1578	0	26	17	296.6 
1579	0	26	18	290.3 
1580	0	26	19	249.7 
1581	0	26	20	235.6 
1582	0	26	21	256.6 
1583	0	26	22	212.6 
1584	0	26	23	222.0 
1585	0	26	24	214.1 
1586	0	26	25	208.1 
1587	0	26	26	198.7 
1588	0	26	27	201.5 
1589	0	26	28	188.9 
1590	0	26	29	179.8 
1591	0	26	30	190.4 
1592	0	26	31	215.1 
1593	0	26	32	248.5 
1594	0	26	33	195.2 
1595	0	26	34	172.7 
1596	0	26	35	228.9 
1597	0	26	36	245.2 
1598	0	26	37	197.1 
1599	0	26	38	203.3 
1600	0	26	39	221.3 
1601	0	26	40	244.3 
1602	0	26	41	311.3 
1603	0	26	42	449.0 
1604	0	26	43	270.1 
1605	0	26	44	345.5 
1606	0	26	45	282.3 
1607	0	26	46	394.5 
1608	0	26	47	305.5 
1609	0	26	48	334.6 
1610	0	26	49	312.9 
1611	0	26	50	348.5 
1612	0	26	51	265.5 
1613	0	26	52	245.7 
1614	0	26	53	243.7 
1615	0	26	54	242.0 
1616	0	26	55	158.2 
1617	0	26	56	167.3 
1618	0	26	57	123.3 
1619	0	26	58	121.6 
1620	0	26	59	134.4 
1621	0	27	0	121.9 
1622	0	27	1	141.3 
1623	0	27	2	144.7 
1624	0	27	3	167.8 
1625	0	27	4	235.0 
1626	0	27	5	224.5 
1627	0	27	6	285.9 
1628	0	27	7	217.2 
1629	0	27	8	206.5 
1630	0	27	9	248.5 
1631	0	27	10	216.1 
1632	0	27	11	230.0 
1633	0	27	12	235.0 
1634	0	27	13	195.7 
1635	0	27	14	212.5 
1636	0	27	15	125.7 
1637	0	27	16	131.0 
1638	0	27	17	156.8 
1639	0	27	18	150.1 
1640	0	27	19	173.9 
1641	0	27	20	228.1 
1642	0	27	21	377.7 
1643	0	27	22	543.9 
1644	0	27	23	298.5 
1645	0	27	24	291.1 
1646	0	27	25	272.6 
1647	0	27	26	268.0 
1648	0	27	27	177.7 
1649	0	27	28	180.2 
1650	0	27	29	204.2 
1651	0	27	30	179.8 
1652	0	27	31	211.3 
1653	0	27	32	226.2 
1654	0	27	33	225.0 
1655	0	27	34	186.4 
1656	0	27	35	184.6 
1657	0	27	36	200.0 
1658	0	27	37	336.8 
1659	0	27	38	428.4 
1660	0	27	39	298.8 
1661	0	27	40	236.2 
1662	0	27	41	185.5 
1663	0	27	42	174.8 
1664	0	27	43	226.5 
1665	0	27	44	370.3 
1666	0	27	45	293.4 
1667	0	27	46	407.6 
1668	0	27	47	290.1 
1669	0	27	48	247.5 
1670	0	27	49	270.9 
1671	0	27	50	235.6 
1672	0	27	51	250.3 
1673	0	27	52	295.8 
1674	0	27	53	218.2 
1675	0	27	54	231.6 
1676	0	27	55	182.7 
1677	0	27	56	311.5 
1678	0	27	57	248.1 
1679	0	27	58	319.5 
1680	0	27	59	144.9 
1681	0	28	0	155.3 
1682	0	28	1	144.8 
1683	0	28	2	145.8 
1684	0	28	3	138.8 
1685	0	28	4	125.5 
1686	0	28	5	103.9 
1687	0	28	6	 87.7 
1688	0	28	7	 61.7 
1689	0	28	8	 81.3 
1690	0	28	9	 65.2 
1691	0	28	10	 80.3 
1692	0	28	11	 96.3 
1693	0	28	12	119.6 
1694	0	28	13	173.3 
1695	0	28	14	114.0 
1696	0	28	15	121.9 
1697	0	28	16	148.8 
1698	0	28	17	209.3 
1699	0	28	18	151.2 
1700	0	28	19	187.5 
1701	0	28	20	164.6 
1702	0	28	21	164.8 
1703	0	28	22	188.3 
1704	0	28	23	239.6 
1705	0	28	24	148.9 
1706	0	28	25	142.1 
1707	0	28	26	139.8 
1708	0	28	27	154.3 
1709	0	28	28	165.7 
1710	0	28	29	180.7 
1711	0	28	30	169.5 
1712	0	28	31	175.5 
1713	0	28	32	172.6 
1714	0	28	33	160.8 
1715	0	28	34	177.1 
1716	0	28	35	232.2 
1717	0	28	36	384.9 
1718	0	28	37	497.9 
1719	0	28	38	552.9 
1720	0	28	39	300.4 
1721	0	28	40	234.9 
1722	0	28	41	241.3 
1723	0	28	42	225.6 
1724	0	28	43	186.1 
1725	0	28	44	179.5 
1726	0	28	45	213.4 
1727	0	28	46	167.4 
1728	0	28	47	137.6 
1729	0	28	48	115.3 
1730	0	28	49	261.7 
1731	0	28	50	227.5 
1732	0	28	51	134.4 
1733	0	28	52	184.7 
1734	0	28	53	190.9 
1735	0	28	54	134.5 
1736	0	28	55	133.4 
1737	0	28	56	163.1 
1738	0	28	57	194.8 
1739	0	28	58	157.6 
1740	0	28	59	202.7 
1741	0	29	0	169.8 
1742	0	29	1	222.1 
1743	0	29	2	260.9 
1744	0	29	3	400.1 
1745	0	29	4	349.8 
1746	0	29	5	239.8 
1747	0	29	6	221.5 
1748	0	29	7	238.6 
1749	0	29	8	212.1 
1750	0	29	9	191.7 
1751	0	29	10	231.4 
1752	0	29	11	202.0 
1753	0	29	12	160.3 
1754	0	29	13	157.1 
1755	0	29	14	147.3 
1756	0	29	15	127.8 
1757	0	29	16	127.6 
1758	0	29	17	125.5 
1759	0	29	18	138.0 
1760	0	29	19	180.5 
1761	0	29	20	284.2 
1762	0	29	21	293.5 
1763	0	29	22	210.2 
1764	0	29	23	206.7 
1765	0	29	24	207.0 
1766	0	29	25	216.1 
1767	0	29	26	227.2 
1768	0	29	27	338.4 
1769	0	29	28	235.8 
1770	0	29	29	243.5 
1771	0	29	30	218.9 
1772	0	29	31	178.5 
1773	0	29	32	176.5 
1774	0	29	33	111.8 
1775	0	29	34	169.0 
1776	0	29	35	191.6 
1777	0	29	36	207.2 
1778	0	29	37	201.9 
1779	0	29	38	256.0 
1780	0	29	39	293.9 
1781	0	29	40	240.0 
1782	0	29	41	200.5 
1783	0	29	42	203.5 
1784	0	29	43	172.0 
1785	0	29	44	116.5 
1786	0	29	45	105.0 
1787	0	29	46	103.9 
1788	0	29	47	 98.9 
1789	0	29	48	 91.3 
1790	0	29	49	100.2 
1791	0	29	50	103.6 
1792	0	29	51	116.8 
1793	0	29	52	124.4 
1794	0	29	53	139.8 
1795	0	29	54	307.5 
1796	0	29	55	325.6 
1797	0	29	56	144.3 
1798	0	29	57	164.5 
1799	0	29	58	298.5 
1800	0	29	59	297.0 
1801	0	30	0	438.8 
1802	0	30	1	300.0 
1803	0	30	2	 93.0 
1804	0	30	3	196.7 
1805	0	30	4	404.4 
1806	0	30	5	294.4 
1807	0	30	6	268.0 
1808	0	30	7	414.8 
1809	0	30	8	403.5 
1810	0	30	9	264.4 
1811	0	30	10	218.0 
1812	0	30	11	249.0 
1813	0	30	12	207.5 
1814	0	30	13	157.8 
1815	0	30	14	153.6 
1816	0	30	15	158.5 
1817	0	30	16	168.7 
1818	0	30	17	 96.6 
1819	0	30	18	 92.6 
1820	0	30	19	 96.3 
1821	0	30	20	118.0 
1822	0	30	21	109.9 
1823	0	30	22	115.0 
1824	0	30	23	122.5 
1825	0	30	24	113.2 
1826	0	30	25	135.8 
1827	0	30	26	149.4 
1828	0	30	27	220.5 
1829	0	30	28	233.9 
1830	0	30	29	252.0 
1831	0	30	30	218.9 
1832	0	30	31	217.8 
1833	0	30	32	211.7 
1834	0	30	33	206.2 
1835	0	30	34	243.0 
1836	0	30	35	264.9 
1837	0	30	36	204.7 
1838	0	30	37	227.3 
1839	0	30	38	153.1 
1840	0	30	39	203.4 
1841	0	30	40	276.0 
1842	0	30	41	315.5 
1843	0	30	42	310.8 
1844	0	30	43	216.7 
1845	0	30	44	220.4 
1846	0	30	45	192.6 
1847	0	30	46	182.0 
1848	0	30	47	175.9 
1849	0	30	48	192.8 
1850	0	30	49	173.0 
1851	0	30	50	170.3 
1852	0	30	51	183.9 
1853	0	30	52	186.1 
1854	0	30	53	180.4 
1855	0	30	54	177.4 
1856	0	30	55	169.0 
1857	0	30	56	165.2 
1858	0	30	57	177.0 
1859	0	30	58	146.0 
1860	0	30	59	139.8 
1861	0	31	0	155.3 
1862	0	31	1	142.0 
1863	0	31	2	180.5 
1864	0	31	3	287.5 
1865	0	31	4	279.7 
1866	0	31	5	164.7 
1867	0	31	6	236.0 
1868	0	31	7	253.0 
1869	0	31	8	238.7 
1870	0	31	9	249.7 
1871	0	31	10	210.3 
1872	0	31	11	134.2 
1873	0	31	12	157.6 
1874	0	31	13	152.3 
1875	0	31	14	183.5 
1876	0	31	15	298.2 
1877	0	31	16	230.8 
1878	0	31	17	201.4 
1879	0	31	18	233.6 
1880	0	31	19	239.7 
1881	0	31	20	219.4 
1882	0	31	21	205.5 
1883	0	31	22	201.9 
1884	0	31	23	134.4 
1885	0	31	24	135.6 
1886	0	31	25	193.6 
1887	0	31	26	156.9 
1888	0	31	27	135.7 
1889	0	31	28	102.3 
1890	0	31	29	134.7 
1891	0	31	30	169.3 
1892	0	31	31	165.5 
1893	0	31	32	148.0 
1894	0	31	33	158.8 
1895	0	31	34	212.5 
1896	0	31	35	236.9 
1897	0	31	36	198.9 
1898	0	31	37	210.5 
1899	0	31	38	194.8 
1900	0	31	39	174.1 
1901	0	31	40	255.2 
1902	0	31	41	225.0 
1903	0	31	42	201.9 
1904	0	31	43	198.1 
1905	0	31	44	135.1 
1906	0	31	45	119.1 
1907	0	31	46	193.1 
1908	0	31	47	236.7 
1909	0	31	48	338.0 
1910	0	31	49	305.9 
1911	0	31	50	258.5 
1912	0	31	51	251.4 
