              DRT4 Data File V2.0
============================================================

1) Subject Information
Subject Name: 
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 17:01:33 (8/10/2025)
DRT4 Serial Number: #3173
Comment: 

2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2



4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
693	0	11	32	 23.9	  0.0 
694	0	11	33	 24.7	  0.0 
695	0	11	34	 79.2	  0.0 
696	0	11	35	 39.6	  0.0 
697	0	11	36	 38.0	  0.0 
698	0	11	37	 35.0	  0.0 
699	0	11	38	 28.8	  0.0 
700	0	11	39	 30.3	  0.0 
701	0	11	40	 48.2	  0.0 
702	0	11	41	 50.6	  0.0 
703	0	11	42	 59.6	  0.0 
704	0	11	43	 55.9	  0.0 
705	0	11	44	 92.7	  0.0 
706	0	11	45	100.7	  0.0 
707	0	11	46	 34.5	  0.0 
708	0	11	47	 29.0	  0.0 
709	0	11	48	 31.3	  0.0 
710	0	11	49	 28.4	  0.0 
711	0	11	50	 57.2	  0.0 
712	0	11	51	 87.4	  0.0 
713	0	11	52	 87.5	  0.0 
714	0	11	53	 98.5	  0.0 
715	0	11	54	132.8	  0.0 
716	0	11	55	189.7	  0.0 
717	0	11	56	150.7	  0.0 
718	0	11	57	 72.6	  0.0 
719	0	11	58	 76.6	  0.0 
720	0	11	59	 67.9	  0.0 
721	0	12	0	 50.8	  0.0 
722	0	12	1	 61.7	  0.0 
723	0	12	2	 60.0	  0.0 
724	0	12	3	101.8	  0.0 
725	0	12	4	 86.6	  0.0 
726	0	12	5	103.6	  0.0 
727	0	12	6	164.1	  0.0 
728	0	12	7	173.9	  0.0 
729	0	12	8	125.3	  0.0 
730	0	12	9	 79.9	  0.0 
731	0	12	10	 78.8	  0.0 
732	0	12	11	 68.3	  0.0 
733	0	12	12	 70.9	  0.0 
734	0	12	13	127.8	  0.0 
735	0	12	14	104.1	  0.0 
736	0	12	15	134.2	  0.0 
737	0	12	16	117.8	  0.0 
738	0	12	17	152.6	  0.0 
739	0	12	18	176.4	  0.0 
740	0	12	19	280.2	  0.0 
741	0	12	20	158.2	  0.0 
742	0	12	21	 68.7	  0.0 
743	0	12	22	 61.1	  0.0 
744	0	12	23	 46.1	  0.0 
745	0	12	24	 44.3	  0.0 
746	0	12	25	 45.8	  0.0 
747	0	12	26	 95.6	  0.0 
748	0	12	27	 92.9	  0.0 
749	0	12	28	140.6	  0.0 
750	0	12	29	109.9	  0.0 
751	0	12	30	130.0	  0.0 
752	0	12	31	198.8	  0.0 
753	0	12	32	149.7	  0.0 
754	0	12	33	 79.9	  0.0 
755	0	12	34	 84.7	  0.0 
756	0	12	35	 85.5	  0.0 
757	0	12	36	 66.7	  0.0 
758	0	12	37	 39.6	  0.0 
759	0	12	38	 62.5	  0.0 
760	0	12	39	 72.5	  0.0 
761	0	12	40	 74.4	  0.0 
762	0	12	41	 65.5	  0.0 
763	0	12	42	109.4	  0.0 
764	0	12	43	131.7	  0.0 
765	0	12	44	 74.8	  0.0 
766	0	12	45	 11.2	  0.0 
767	0	12	46	  6.6	  0.0 
768	0	12	47	  8.3	  0.0 
769	0	12	48	 17.3	  0.0 
770	0	12	49	 13.9	  0.0 
771	0	12	50	 28.5	  0.0 
772	0	12	51	 22.6	  0.0 
773	0	12	52	 12.8	  0.0 
774	0	12	53	 15.7	  0.0 
775	0	12	54	  8.9	  0.0 
776	0	12	55	 21.5	  0.0 
777	0	12	56	 17.6	  0.0 
778	0	12	57	 17.1	  0.0 
779	0	12	58	 24.7	  0.0 
780	0	12	59	 29.2	  0.0 
781	0	13	0	 18.1	  0.0 
782	0	13	1	  8.8	  0.0 
783	0	13	2	 11.8	  0.0 
784	0	13	3	  7.4	  0.0 
785	0	13	4	 11.3	  0.0 
786	0	13	5	 11.1	  0.0 
787	0	13	6	 18.7	  0.0 
788	0	13	7	 31.6	  0.0 
789	0	13	8	 43.3	  0.0 
790	0	13	9	 34.9	  0.0 
791	0	13	10	 31.3	  0.0 
792	0	13	11	 19.7	  0.0 
793	0	13	12	 16.6	  0.0 
794	0	13	13	 13.4	  0.0 
795	0	13	14	 11.2	  0.0 
796	0	13	15	  7.7	  0.0 
797	0	13	16	  5.5	  0.0 
798	0	13	17	  6.0	  0.0 
799	0	13	18	  9.8	  0.0 
800	0	13	19	 21.5	  0.0 
801	0	13	20	 22.8	  0.0 
802	0	13	21	 29.0	  0.0 
803	0	13	22	 24.6	  0.0 
804	0	13	23	 32.9	  0.0 
805	0	13	24	 15.1	  0.0 
806	0	13	25	 27.7	  0.0 
807	0	13	26	  6.0	  0.0 
808	0	13	27	  2.5	  0.0 
809	0	13	28	 16.2	  0.0 
810	0	13	29	 12.5	  0.0 
811	0	13	30	 19.2	  0.0 
812	0	13	31	 10.7	  0.0 
813	0	13	32	 15.1	  0.0 
814	0	13	33	 14.9	  0.0 
815	0	13	34	 16.7	  0.0 
816	0	13	35	 10.0	  0.0 
817	0	13	36	  4.5	  0.0 
818	0	13	37	 14.0	  0.0 
819	0	13	38	 14.1	  0.0 
820	0	13	39	 16.7	  0.0 
821	0	13	40	 15.6	  0.0 
822	0	13	41	  9.2	  0.0 
823	0	13	42	  5.2	  0.0 
824	0	13	43	 10.8	  0.0 
825	0	13	44	 14.7	  0.0 
826	0	13	45	 12.8	  0.0 
827	0	13	46	 21.8	  0.0 
828	0	13	47	 34.7	  0.0 
829	0	13	48	 20.7	  0.0 
830	0	13	49	 13.4	  0.0 
831	0	13	50	 16.6	  0.0 
832	0	13	51	  6.3	  0.0 
833	0	13	52	  8.8	  0.0 
834	0	13	53	 19.3	  0.0 
835	0	13	54	 26.9	  0.0 
836	0	13	55	 25.4	  0.0 
837	0	13	56	 14.6	  0.0 
838	0	13	57	 22.7	  0.0 
839	0	13	58	 11.2	  0.0 
840	0	13	59	 28.2	  0.0 
841	0	14	0	 19.1	  0.0 
842	0	14	1	 12.9	  0.0 
843	0	14	2	  6.8	  0.0 
844	0	14	3	  3.9	  0.0 
845	0	14	4	  6.6	  0.0 
846	0	14	5	 10.5	  0.0 
847	0	14	6	 22.7	  0.0 
848	0	14	7	 22.7	  0.0 
849	0	14	8	 16.6	  0.0 
850	0	14	9	 12.0	  0.0 
851	0	14	10	 18.8	  0.0 
852	0	14	11	 18.9	  0.0 
853	0	14	12	 16.8	  0.0 
854	0	14	13	 40.2	  0.0 
855	0	14	14	 48.8	  0.0 
856	0	14	15	 61.6	  0.0 
857	0	14	16	 40.5	  0.0 
858	0	14	17	 25.9	  0.0 
859	0	14	18	 51.2	  0.0 
860	0	14	19	 75.0	  0.0 
861	0	14	20	 60.9	  0.0 
862	0	14	21	 58.0	  0.0 
863	0	14	22	 70.9	  0.0 
864	0	14	23	 77.0	  0.0 
865	0	14	24	 51.2	  0.0 
866	0	14	25	 19.6	  0.0 
867	0	14	26	 22.9	  0.0 
868	0	14	27	 41.8	  0.0 
869	0	14	28	 42.9	  0.0 
870	0	14	29	 48.7	  0.0 
871	0	14	30	 61.5	  0.0 
872	0	14	31	 67.6	  0.0 
873	0	14	32	 73.8	  0.0 
874	0	14	33	 43.9	  0.0 
875	0	14	34	 23.9	  0.0 
876	0	14	35	 36.5	  0.0 
877	0	14	36	 23.1	  0.0 
878	0	14	37	 12.4	  0.0 
879	0	14	38	 12.7	  0.0 
880	0	14	39	 15.6	  0.0 
881	0	14	40	 16.1	  0.0 
882	0	14	41	 14.1	  0.0 
883	0	14	42	 27.2	  0.0 
884	0	14	43	 20.9	  0.0 
885	0	14	44	  7.1	  0.0 
886	0	14	45	  5.8	  0.0 
887	0	14	46	  9.5	  0.0 
888	0	14	47	  6.8	  0.0 
889	0	14	48	  2.7	  0.0 
890	0	14	49	 54.8	  0.0 
891	0	14	50	118.5	  0.0 
892	0	14	51	160.1	  0.0 
893	0	14	52	 63.7	  0.0 
894	0	14	53	 23.6	  0.0 
895	0	14	54	 21.4	  0.0 
896	0	14	55	 53.4	  0.0 
897	0	14	56	 29.1	  0.0 
898	0	14	57	 19.3	  0.0 
899	0	14	58	 78.3	  0.0 
900	0	14	59	 57.9	  0.0 
901	0	15	0	 67.2	  0.0 
902	0	15	1	 66.0	  0.0 
903	0	15	2	 87.3	  0.0 
904	0	15	3	 55.6	  0.0 
905	0	15	4	 35.7	  0.0 
906	0	15	5	 72.4	  0.0 
907	0	15	6	 14.7	  0.0 
908	0	15	7	 12.6	  0.0 
909	0	15	8	 18.9	  0.0 
910	0	15	9	 13.1	  0.0 
911	0	15	10	 11.7	  0.0 
912	0	15	11	 12.8	  0.0 
913	0	15	12	 55.6	  0.0 
914	0	15	13	 61.8	  0.0 
915	0	15	14	166.4	  0.0 
916	0	15	15	 58.1	  0.0 
917	0	15	16	 47.0	  0.0 
918	0	15	17	 37.5	  0.0 
919	0	15	18	 42.0	  0.0 
920	0	15	19	  3.6	  0.0 
921	0	15	20	  3.6	  0.0 
922	0	15	21	  6.1	  0.0 
923	0	15	22	 15.3	  0.0 
924	0	15	23	  8.7	  0.0 
925	0	15	24	 10.6	  0.0 
926	0	15	25	 32.3	  0.0 
927	0	15	26	101.4	  0.0 
928	0	15	27	 57.2	  0.0 
929	0	15	28	 33.9	  0.0 
930	0	15	29	 25.6	  0.0 
931	0	15	30	 64.6	  0.0 
932	0	15	31	 47.5	  0.0 
933	0	15	32	 50.0	  0.0 
934	0	15	33	  2.4	  0.0 
935	0	15	34	 10.1	  0.0 
936	0	15	35	 17.1	  0.0 
937	0	15	36	 19.5	  0.0 
938	0	15	37	 35.9	  0.0 
939	0	15	38	 59.3	  0.0 
940	0	15	39	 80.9	  0.0 
941	0	15	40	 49.1	  0.0 
942	0	15	41	 22.1	  0.0 
943	0	15	42	 45.5	  0.0 
944	0	15	43	 98.5	  0.0 
945	0	15	44	 62.1	  0.0 
946	0	15	45	  9.5	  0.0 
947	0	15	46	  6.4	  0.0 
948	0	15	47	 29.4	  0.0 
949	0	15	48	 54.8	  0.0 
950	0	15	49	106.1	  0.0 
951	0	15	50	193.2	  0.0 
952	0	15	51	171.2	  0.0 
953	0	15	52	 38.1	  0.0 
954	0	15	53	 32.1	  0.0 
955	0	15	54	 28.4	  0.0 
956	0	15	55	 54.5	  0.0 
957	0	15	56	 16.6	  0.0 
958	0	15	57	  9.8	  0.0 
959	0	15	58	 35.8	  0.0 
960	0	15	59	 30.0	  0.0 
961	0	16	0	112.9	  0.0 
962	0	16	1	 46.8	  0.0 
963	0	16	2	 93.0	  0.0 
964	0	16	3	 89.2	  0.0 
965	0	16	4	 37.3	  0.0 
966	0	16	5	110.4	  0.0 
967	0	16	6	 87.1	  0.0 
968	0	16	7	 18.2	  0.0 
969	0	16	8	  3.4	  0.0 
970	0	16	9	 13.3	  0.0 
971	0	16	10	 17.8	  0.0 
972	0	16	11	 19.4	  0.0 
973	0	16	12	 53.6	  0.0 
974	0	16	13	117.2	  0.0 
975	0	16	14	183.5	  0.0 
976	0	16	15	101.0	  0.0 
977	0	16	16	 73.2	  0.0 
978	0	16	17	 23.0	  0.0 
979	0	16	18	 79.1	  0.0 
980	0	16	19	 53.3	  0.0 
981	0	16	20	 26.0	  0.0 
982	0	16	21	 12.2	  0.0 
983	0	16	22	 12.9	  0.0 
984	0	16	23	 34.7	  0.0 
985	0	16	24	 21.9	  0.0 
986	0	16	25	 75.1	  0.0 
987	0	16	26	 92.8	  0.0 
988	0	16	27	 97.1	  0.0 
989	0	16	28	 79.5	  0.0 
990	0	16	29	100.8	  0.0 
991	0	16	30	 22.0	  0.0 
992	0	16	31	 59.8	  0.0 
993	0	16	32	 70.4	  0.0 
994	0	16	33	 12.8	  0.0 
995	0	16	34	  1.6	  0.0 
996	0	16	35	  7.3	  0.0 
997	0	16	36	 21.2	  0.0 
998	0	16	37	 25.3	  0.0 
999	0	16	38	 30.8	  0.0 
1000	0	16	39	 76.7	  0.0 
1001	0	16	40	 98.6	  0.0 
1002	0	16	41	 80.2	  0.0 
1003	0	16	42	  9.1	  0.0 
1004	0	16	43	 38.8	  0.0 
1005	0	16	44	 47.2	  0.0 
1006	0	16	45	  0.2	  0.0 
1007	0	16	46	 18.3	  0.0 
1008	0	16	47	 39.4	  0.0 
1009	0	16	48	 98.2	  0.0 
1010	0	16	49	115.1	  0.0 
1011	0	16	50	209.8	  0.0 
1012	0	16	51	191.0	  0.0 
1013	0	16	52	 35.8	  0.0 
1014	0	16	53	 31.7	  0.0 
1015	0	16	54	105.0	  0.0 
1016	0	16	55	 50.1	  0.0 
1017	0	16	56	195.2	  0.0 
1018	0	16	57	393.8	  0.0 
1019	0	16	58	 57.4	  0.0 
1020	0	16	59	115.2	  0.0 
1021	0	17	0	 17.0	  0.0 
1022	0	17	1	 65.8	  0.0 
1023	0	17	2	136.3	  0.0 
1024	0	17	3	 95.6	  0.0 
1025	0	17	4	 17.0	  0.0 
1026	0	17	5	 16.0	  0.0 
1027	0	17	6	 53.6	  0.0 
1028	0	17	7	  6.7	  0.0 
1029	0	17	8	 15.7	  0.0 
1030	0	17	9	 17.1	  0.0 
1031	0	17	10	 17.9	  0.0 
1032	0	17	11	 26.7	  0.0 
1033	0	17	12	 38.8	  0.0 
1034	0	17	13	 90.4	  0.0 
1035	0	17	14	211.5	  0.0 
1036	0	17	15	105.1	  0.0 
1037	0	17	16	 36.5	  0.0 
1038	0	17	17	115.7	  0.0 
1039	0	17	18	341.5	  0.0 
1040	0	17	19	323.8	  0.0 
1041	0	17	20	134.9	  0.0 
1042	0	17	21	  6.9	  0.0 
1043	0	17	22	 11.2	  0.0 
1044	0	17	23	 28.1	  0.0 
1045	0	17	24	 35.0	  0.0 
1046	0	17	25	 27.8	  0.0 
1047	0	17	26	 76.7	  0.0 
1048	0	17	27	158.9	  0.0 
1049	0	17	28	112.9	  0.0 
1050	0	17	29	 16.9	  0.0 
1051	0	17	30	 10.4	  0.0 
1052	0	17	31	 23.9	  0.0 
1053	0	17	32	 26.4	  0.0 
1054	0	17	33	 19.5	  0.0 
1055	0	17	34	 32.2	  0.0 
1056	0	17	35	 10.6	  0.0 
1057	0	17	36	 30.8	  0.0 
1058	0	17	37	 66.5	  0.0 
1059	0	17	38	132.2	  0.0 
1060	0	17	39	203.8	  0.0 
1061	0	17	40	232.1	  0.0 
1062	0	17	41	 92.8	  0.0 
1063	0	17	42	 38.3	  0.0 
1064	0	17	43	144.1	  0.0 
1065	0	17	44	164.7	  0.0 
1066	0	17	45	230.4	  0.0 
1067	0	17	46	246.8	  0.0 
1068	0	17	47	271.6	  0.0 
1069	0	17	48	293.9	  0.0 
1070	0	17	49	285.3	  0.0 
1071	0	17	50	282.7	  0.0 
1072	0	17	51	257.6	  0.0 
1073	0	17	52	254.3	  0.0 
1074	0	17	53	238.3	  0.0 
1075	0	17	54	241.4	  0.0 
1076	0	17	55	245.7	  0.0 
1077	0	17	56	260.4	  0.0 
1078	0	17	57	258.3	  0.0 
1079	0	17	58	267.2	  0.0 
